"obs","Year","Month","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VA","VT","WA","WI","WV","WY","IP","CPI","UNRATE","Stock","Interest_rate","stock_vol"
222,1994,6,6.87956415809944,4.93666037324572,5.97557954544741,6.8001309725678,-4.11928834007556,11.690294120482,-0.362128528354254,-1.30512794087323,0.568461250147664,2.34142342408593,3.58218979283218,-0.137270816993587,6.64703523846819,8.77640534862817,3.62537613869963,4.82244350824604,6.02867514108807,5.57316420445919,7.0784902925287,2.31157485271569,0.432304874854459,-0.845197485172673,0.95827756048015,4.52369483595759,4.65268760013302,5.79354687518986,11.0914954421806,4.52551033724991,5.15336300251917,6.65475846195988,1.08627060787311,0.496159874364839,9.66325745061121,3.61688024804149,0.0763676400111429,4.63865481741715,5.03767189919363,10.5321610997212,1.40220828019573,-1.54135953527351,3.77097651211891,7.37259437627231,5.64979230633855,2.91904350427464,15.9523252756145,1.82199111898905,-0.261055081217558,4.96295059071274,7.080846302777,5.35207428583051,9.54577176830303,5.53596637478914,2.46419039369289,-0.9,1.62351641976709,1.20766666666667,2.84642973912126
223,1994,7,6.48742117516576,4.53535534435364,5.75246076253319,6.4696668090447,-3.43159141550411,11.3497241834668,0.110716510301469,-1.00238313646104,0.682117712560502,2.38382468595763,3.88298782592764,0.467920794771673,6.16615866573659,8.21484160773481,3.90957445029359,4.8706473010421,5.21932777126877,5.38077621221955,6.52161486542856,2.69685790780774,0.811713960539746,-0.119793872216717,1.76178990213595,4.30042871869689,4.75049184245977,5.82263866747366,10.6799062028027,4.89864145874181,5.20017008109671,7.05667211289189,1.06293217950714,0.419889918726787,9.64827298801524,3.90074480115285,0.268921542736857,3.90993070786401,4.65996114060073,10.2418550524631,1.19808719864472,-1.26236422577679,3.75994423148053,7.25692252931756,5.68442897460697,2.75143673587966,15.3746903954139,2.08487436125326,0.151509325654915,4.90575557118795,6.98555008427845,5.07249711386906,9.32487382426514,5.40342450659987,2.66318231807932,-0.800000000000001,0.579983064916947,1.20064516129032,2.82468413234649
224,1994,8,5.81534962959641,4.11981536096976,5.83393467855833,6.62714617665355,-3.25017201844217,10.7017127307415,0.412097679346495,-1.06847417269341,0.626472450215891,2.43226635322836,3.95837154924303,0.735568490770128,5.37435765511573,7.82323909594842,3.92379007415201,4.98855377292421,4.78153693551722,5.3617309652393,6.07120930212451,2.74490288031624,0.728808331876,0.606306745432767,2.31597113457402,3.85634680289038,4.48960575348541,5.99994140330732,10.2165867568374,5.12221611191924,5.27354268949873,6.35802522726316,1.11222660131179,0.569073670551606,9.59364007737153,4.03228313486245,0.137694575627396,3.60987582351646,4.43754625395013,10.1070337231165,0.844147137539888,-1.03025388339972,3.90942126025878,7.47905194959718,5.79741308058851,2.77043474522804,14.9089843400674,2.08475746858069,0.405601701934043,4.76225383754506,6.80083197794444,5.12114416379933,9.34416646561148,6.1787405183812,2.85928259938431,-0.8,1.63536618362497,1.44225806451613,2.81305505351936
225,1994,9,5.04877634663058,3.90527776029526,6.13048869025119,6.90184482412141,-2.97087532013324,10.142977705622,0.375206008658569,-1.28844426290598,0.605725383721331,2.29265983011339,3.78744884796728,0.329028238653134,4.45736358042777,7.57601825715162,3.6660695455599,5.20665677784479,4.63931704555796,5.43599362964129,5.65037340948429,2.81042280041368,0.662514906267769,0.665462443070466,2.80968651637431,3.43073211318823,4.11846728332821,6.2881326400142,9.68607277304977,5.36140771689158,5.3145613567792,4.91574867317447,0.877562484743547,0.664824748918586,9.53312082761274,4.13480301440564,0.132370830617822,3.96035494132804,4.30437638952477,10.1446985456219,0.608690312855039,-0.841685424961049,3.90154865712812,7.79282916877841,5.95086601855433,2.6412648902264,14.7196149376189,1.99790508978846,0.355274663465937,4.68906037517033,6.59501126017714,5.62666811448095,9.46290538721715,5.95695488404959,2.92239621245704,-0.8,1.07118497807991,1.64733333333333,2.79722218673948
226,1994,10,4.46089295587862,3.95840130330605,6.5064110588311,6.94569503445642,-2.59598410964857,9.59602747187195,0.169162664454534,-1.59705751261991,0.896860789958769,2.56840509719232,3.91975300917309,-0.683681716260865,3.79904258472531,7.60268583931031,3.87414787307841,5.18203635863729,4.45572975628759,5.51079189678805,5.15097916098786,2.87306577765024,0.85633401302839,-0.0350495937556283,4.74426534621141,3.38474940554413,4.11809669904592,6.59845683382037,9.18105713541403,5.66975114924738,5.50888200179719,3.52026336153129,0.269149743331267,0.562525175804204,9.63396068468943,4.41918768008107,0.282893653913778,4.56425703261034,4.14468401069024,10.2504693010727,0.522564449578001,-0.957150781376949,3.85073461278803,7.86225127553553,6.01518193044311,2.63544474194978,14.5799287866655,1.98772165542838,0.0732622145695751,5.05148966471218,6.34367290891537,6.29912615875069,9.2031450538387,6.03661478847353,2.57641369361315,-1,-0.901345586296885,1.76741935483871,2.78476059354463
227,1994,11,4.19231691555859,4.4211446602665,6.67762524113946,6.75166318988636,-2.3332477277405,9.01138220259991,0.303915535124148,-2.10559515160161,1.36117143441705,2.96571539304128,3.86489001046321,-2.07020538824271,3.45351429771513,7.81388523116321,4.05621786764327,4.95660042892005,3.66657950506627,5.35685263348359,4.40399666090752,2.75084294410886,1.07160907329805,-0.684009316045273,6.41868390582864,3.60767327172909,4.27799803209711,6.61203225317677,8.98710980902476,5.97030422907946,5.8716244597362,3.11328652333361,-0.078080228076835,0.180374314407456,9.61331598555124,4.67967717450898,0.200898839936462,4.81899810051682,4.10996568108185,10.3278685596487,0.612775217247555,-1.10812129247986,4.01588892878202,7.41531168189099,6.14383381244985,2.46116546064864,14.2868192060641,2.04650781676824,-0.242897598349273,5.47133047343717,5.83435190518861,6.83004334497045,8.8079521299977,6.23678637999566,2.56944493747827,-1,-1.35669536969097,2.27666666666667,2.79325923262038
228,1994,12,4.18369362978863,4.8121653706165,6.54874496015902,6.66408506703768,-2.1748015876888,8.8271436406985,0.954040622219947,-2.51612231192311,1.81865791993161,3.03010003924527,3.893752864713,-3.13142660034475,3.57657813440187,7.86958625328595,4.08371992643453,4.70204871277617,2.24576357503246,5.0531607663263,3.61986647153448,2.79294761002208,1.25147075326828,-0.775320270292987,6.64558019796701,3.74797999169855,4.21175066017497,6.4289471861777,9.0616955024637,6.21504439859692,6.18212242209193,3.85794299778173,0.223485667332294,0.117448708948726,9.21894465101982,4.77518760453336,0.0511599684740765,4.66199093810953,4.39675059001904,10.3921973402582,0.714577631987296,-0.795996680287168,4.35026540631985,6.62141265034307,6.17179186066227,2.08973811762775,13.9917523357919,2.2122265796622,-0.256234590817373,5.08951830743887,5.2239307818124,6.93251964049092,8.45873416640926,6.65612388634719,2.56424306133374,-1,-3.58423424238411,2.49806451612903,2.78176276175777
229,1995,1,4.24013644423433,4.88438078811915,6.15005746726152,6.66976603906892,-1.80841221612569,9.11244511828217,1.68543141956007,-2.6288393775845,2.01705704604056,2.97215467549851,4.30486412444916,-3.45106398673546,4.05243273238368,7.58113931080893,4.05257296795913,4.47754803457836,1.03669700320596,4.83939401990397,3.36025582721502,2.73557763265942,1.1621844873845,-0.597053704417834,6.72220700246973,3.63125301625858,4.06461546236533,6.24031435417692,9.02799832636496,6.00263846204274,6.14700364790023,4.79083397532747,0.846202710882658,0.527625690940003,8.63857704236386,4.59802835830036,-0.147763158563784,4.52470317829095,4.34053349636657,10.2968218688871,0.615299997813295,0.0105126236306925,4.69765879550093,5.6239950655114,6.06327482088728,2.04363261187237,13.6427801459039,2.14287414225302,-0.0220912725474216,4.35003793301285,4.97489387354715,6.34427221620947,8.18044990109847,6.52756445987006,2.83037761628517,-1,-3.31323514986663,2.47677419354839,2.79939434475393
230,1995,2,4.04002938299153,4.61309703938509,5.75509737119235,6.62781163136704,-1.46732290658292,9.26489092578652,2.04951484632103,-2.71806636795421,1.90111693894334,2.92132347308385,4.39092335328408,-3.3327722995656,4.29115483602568,6.88620536227212,3.68260027221706,4.55418263505922,1.04627661966964,4.54631989686799,3.41392745906585,2.7241867504946,0.863549247395279,-0.305740208225294,6.89466615620901,3.49707738111725,3.97770014887189,5.89908064681211,8.47288265334854,5.6911719303773,5.77302816889294,5.23784823551104,1.2956494318252,0.756367863064259,8.18472021951356,4.16365260316951,-0.257306004875981,4.60221015785906,3.80443864507021,9.8269275780327,0.375746870554269,0.728499015239622,4.566520931591,4.54185586546864,5.89929287168003,1.81409610327433,12.9849929209061,1.94543012956514,0.282200567701852,4.06302879153483,4.95831669362789,5.36924703622396,8.02255356887539,6.35531060977944,2.82276806248674,-1.2,-0.038746846520411,2.67035714285714,2.784063262183
231,1995,3,3.60367716167643,4.07905454587467,5.30600961931283,6.2936063898535,-1.93208926848697,8.60888853373608,1.84664242774601,-2.70793981280585,1.58044296541365,2.69889284374429,3.93648139168053,-2.95784927091991,4.27129213668209,6.04639530918287,3.2088105035365,4.69309055364451,2.0662248155229,4.19957201149194,3.35250986575967,2.83073608844434,0.398927585738058,0.123295180899749,7.00048044647331,3.42430202142331,3.8561578951771,5.39445839927474,7.41283757687223,5.58525915680576,5.30748674502113,5.01091777382542,1.30853883161808,0.780194769663973,7.78031410564874,3.64600388668585,-0.140179829502042,4.38730532685861,3.10233169034288,9.02783621835288,0.408419565742764,0.603107892459509,4.05082314504534,3.76356926508848,5.64851331405926,1.6577560511483,11.9916117751592,1.79774315076966,0.558174678150169,3.56297559214071,5.00299060914254,4.52311178868283,7.91692396818372,5.48647625467186,2.74908361380408,-1.1,3.62041596493159,2.64064516129032,2.79895980346202
232,1995,4,3.25498260529513,3.54126798958434,4.76116602270437,5.65645756113038,-2.65520176452239,7.48848150220552,1.08851644125876,-2.63689020590081,0.888394722858161,2.3046873031544,3.67079735872568,-2.83432084004584,4.21239063103557,4.79055256087965,2.98412562777795,4.38220309413335,3.15672455628056,4.01167516876668,3.15063580518445,2.77192463796284,0.0909085153000151,0.536028413378192,6.56001855564673,3.27382555793989,3.78687921444279,4.79578329505029,6.19228889165668,5.42197536213836,4.88126543537251,4.53944044045071,1.03221739603819,0.314222331625377,7.21135504635205,3.08483455043618,-0.0757581993093151,3.87075830258063,2.63516124834424,8.31236964551963,0.382322424280609,-0.203322715950465,3.40988239762042,3.49972177606219,5.26029608473712,1.79242460038329,10.7477066185394,1.43684434532479,0.789681890710412,2.33238439213907,4.97141602421413,4.12615218592737,7.73932566986914,4.7264466802243,3.07716586667539,-0.600000000000001,10.1186962258944,2.49233333333333,2.82580064363485
233,1995,5,3.15837674620864,3.29195179457637,4.31822742977257,5.03615809606186,-2.80137760075383,6.61035692682843,-0.137455032628656,-2.55016638266855,0.0507958072382344,1.85962907829838,3.35404729515494,-3.3815867996055,4.14852483042605,3.68180307979828,2.79217710164686,3.9392566801111,3.85312903919587,3.92933124956838,3.07116315594089,2.4338076579031,-0.260639585778996,0.714482173567551,6.22476378019275,3.05229011240907,3.71112092961736,4.20363906263239,5.06041854056727,4.989194561331,4.55310478024345,4.0149790105557,0.560812553943534,-0.210491353677145,6.47742346558259,2.73964180764555,-0.706806479301462,3.52983221978231,2.64075718045915,7.92355057621881,-0.0535790452988139,-1.04104641552498,2.75076217640695,3.72013777598681,5.01174439904744,1.99870235858034,9.54727410513113,0.709378359090839,0.845036261827792,1.59004241748736,4.86170933309062,3.96856121150521,7.34110849588108,4.73716078045139,3.07100234853726,-0.5,12.1506533580493,1.99806451612903,2.95726323782044
234,1995,6,3.15861719713293,3.26161072101579,4.07607900010315,4.88968648322766,-2.90101282038919,6.21164119101661,-1.41038439724448,-2.4015661779085,-0.40493966859866,1.7555218554749,3.10037445077817,-4.47636926090455,4.17196881107922,3.10808206092256,2.63244029428574,3.8408518186184,4.21868292177171,3.86967891980333,3.21220074297671,1.38834444951278,-0.595620535193813,0.681866715520093,6.43701514535696,3.08511607286946,3.46176549989234,3.80385473003707,4.29851245917501,4.64088274095812,4.24564583820048,3.71951845227727,0.240108135248262,-0.561657699702948,5.88002553926827,2.67480132515877,-1.45288840331483,3.60651375238817,2.91499734750755,7.66710484656508,-0.429838240680547,-1.60484852167742,2.48771798265145,3.98322804949294,5.02784524395757,2.15642770232064,8.70935237846625,0.271314725810753,0.73393237359401,1.50461981283226,4.64092964817787,3.78901891400542,6.79358793240168,4.4031284137722,2.99722735357917,-0.5,14.1939255974565,1.75566666666667,2.94125549620485
235,1995,7,3.20269180107399,3.51007764112337,4.10449377298763,4.99901783062865,-2.80866926463312,6.121059422945,-2.20436602134109,-2.08396270393934,-0.348153851403233,1.82019476785056,3.32867496985542,-5.64834072252952,4.54244160247891,3.04889177657223,2.53998492048701,3.97799068475009,4.43030593828131,3.942954467272,3.53063428108894,0.723725065594896,-0.641081366949196,0.450432214070857,6.51223860252455,3.39408987559274,3.36761366149374,3.56383319506633,3.98805855479585,4.3723681370359,3.85315399305458,3.81217927789999,0.318391876505424,-0.752291652383181,5.52909037293963,2.70192109415064,-1.78210299702105,4.23595344015022,3.07503344064761,7.58153981823664,-0.382054883540473,-1.72203072034793,2.85729587435417,3.82287470211746,5.02063758516467,2.18627977537684,8.20274790246095,0.370310674204498,0.56769270660191,1.33982877925292,4.44336291028708,3.70569815349887,6.33694193935784,3.86776244417609,2.79087881170764,-0.399999999999999,17.9054885038228,1.5958064516129,2.92977194212304
236,1995,8,3.3752905013701,3.86070799186319,4.15258273704826,5.02466303507451,-2.66033128528508,6.11313731412436,-2.50382190602073,-1.4819894661686,-0.128985202745104,2.11788984922226,3.65940105031697,-6.39026622886612,5.04709801496192,3.08236746177734,2.58892329088719,3.94359673576765,4.55549306235568,4.14305925990007,3.87831250436188,0.894774680441281,-0.291249878626936,0.302823995747294,6.72375229047281,3.90662875928118,3.94757993506201,3.50236481468258,3.83401212676068,4.3565990622505,3.50589671272265,4.2511071322826,0.774863998632955,-0.69244366214268,5.16955542803886,2.6298304271949,-1.39353413161483,4.74625429630997,2.89413264223364,7.68655511809349,-0.118514920617538,-1.36804215766816,3.33750162523662,3.38304175118745,4.84989972330546,2.35320271802135,7.92304833345558,0.613337633544562,0.463013518130698,1.29878167424098,4.57702057137451,3.741288162265,6.14040631452212,4.49956317099052,2.58378069895576,-0.3,15.8429327655823,1.26064516129032,2.96257871792157
237,1995,9,3.57605499991364,3.97436268225383,4.02534409937971,4.88539545327675,-2.93212555827751,6.00050083209203,-2.00527585716901,-0.637401229721443,-0.134466776414703,2.23624696435034,3.90617490430866,-6.34587282437056,5.39064575153507,2.97624022949798,2.68281457018392,3.67260613313604,4.64150682612495,4.29386816192108,4.21883549606949,1.23966261244365,-0.16272833402056,0.572875547935278,6.85411619007269,4.5256552301204,4.46123885641881,3.55214265826135,3.52381258990341,4.41869863879878,3.37147830880516,4.73069035324237,1.40605636309858,-0.642922409707577,4.6031944505234,2.45625880211605,-1.06014928193317,4.51053338564827,2.70472700202987,7.29403017657963,0.0959102154949241,-0.811884000991273,3.48309212417023,2.93824837374563,4.83670558963007,2.56621486728232,7.73335428893452,0.625364200587769,0.444338914405994,1.41450572154487,4.78344132780102,3.7683254715175,6.37082549312773,4.58810401751833,2.51335981184933,-0.300000000000001,18.6454705354345,1.071,2.93339027163419
238,1995,10,3.57459826884885,3.65207111569582,3.86898145101597,4.67558950829752,-3.05183481232029,5.89751383073391,-1.35117422373836,0.268140678197221,-0.296732032682866,2.00884397406393,4.06097919493966,-5.64955112493366,5.56025705919488,2.74793498169709,2.74603236275809,3.52472383681742,4.6059074953311,4.29863621403016,4.62779301227999,1.15598413155179,-0.237093020932927,0.949556756306218,6.71231180253602,4.81890840153887,4.32240814701134,3.64630052593595,3.10518953225206,3.96597823648985,3.37507167946418,4.72595284062195,2.13675121137446,-0.641691272170719,3.86232992861775,2.0069608409476,-1.02254236405731,4.00882644650923,2.71555358033893,6.80051853617577,0.271879493798958,-0.530207608823689,3.16695699527296,2.6483125969726,5.09070435650273,2.44492895036876,7.39311164647091,0.438866668830255,0.433970635058162,1.27523832532512,4.77443822509099,3.59261287910493,6.68384208322207,3.61244456869407,2.70732943285348,-0.3,20.0164378988867,0.996129032258064,2.94404679700991
239,1995,11,3.43189752693013,3.18146297606469,3.57876673308055,4.48704687635666,-2.8482494896413,5.77083138723534,-1.31461392520584,1.15657160751452,-0.334474163467491,1.60542580592605,4.35861904954712,-4.76545724736766,5.50306728127981,2.39225354356478,2.83253265691668,3.63495407255202,4.60961022229725,4.2311099830995,5.15535830006958,0.950508918118955,-0.444256636260626,1.33569940422158,6.80038433568411,4.47529686485182,3.94995889695771,3.65951329597164,2.58399400337889,3.39446898809874,3.34305769609082,4.15031294119471,2.75450817759865,-0.308140561466079,3.23899086859267,1.56251316050299,-0.835394136797432,3.8894772184596,2.68001939394076,6.47245824579833,0.172679850410966,-0.699263046103341,2.53755954369832,2.70754198854892,5.34378018090218,2.70274921527571,7.14525194186822,0.220077590818325,0.45999748545926,0.892965922973372,4.77834065234102,3.12290075982824,6.80381189250213,3.18717622373045,2.57015794614309,0,22.9387115416527,0.508333333333333,2.92817105533369
240,1995,12,3.24923038078335,2.74830180415293,3.28117287273229,4.56392252820527,-2.69638190061566,5.52612614367829,-1.76629767534558,1.7733055874889,-0.356339276064165,1.41351535405682,4.55613022877835,-4.30459545262724,5.19459303365535,1.95437994981181,2.77738935221266,4.10443535168225,4.72135305781835,4.03714401172938,5.61140321909671,1.34481238456837,-0.566355851932354,1.70443503085759,6.80800502958212,4.08124831350835,3.7771423032277,3.45731210749952,2.09762927615487,3.31056180584052,3.25880956527826,3.42245414222257,2.90973080766892,-0.132107669701958,2.79159108984801,1.50305225630125,-0.516080908111157,4.02271939651157,2.67497977954925,6.1569202255308,-0.00274193569445512,-1.18838863912874,2.1960719746431,2.99401590089654,5.32706485339977,3.27975567551707,7.00510749889092,0.134496210955884,0.617745641381671,0.584501296156423,4.86390801299747,2.52756663148061,6.72317116915233,2.53419849280331,2.50013022054174,0.0999999999999996,27.6637126411155,0.148709677419355,2.94981555209104
241,1996,1,3.12460599466927,2.66842881570932,3.04264920072748,4.74960316109694,-2.53167399535677,5.22980521539564,-2.11132266272947,2.01848747483095,-0.386788404953307,1.38647875475456,4.31931523220816,-4.47609632674543,4.83035098143251,1.83117692687608,2.60777190825114,4.40582393094097,4.73399737387061,3.68268057090644,5.50319740225986,1.71225345320543,-0.377795507711318,2.04366506419836,6.74261836793551,4.10612669051166,3.50636733713872,3.18351477861886,1.9739844645405,3.75490513092881,3.14702163314346,3.15243301604888,2.65140839807732,-0.427551147355968,2.42218684970245,1.74859349577774,-0.299116012046183,4.21886393967086,2.87980200257336,5.84151722903286,0.217356111819649,-1.78014076296966,2.36500634607725,3.33709066665279,5.135285107448,3.60298950583618,6.86581512534288,0.177610409120689,0.724398420714424,0.658047537855359,4.72377212192612,2.26696929814768,6.52403997380164,1.82178609374689,2.75246733900899,0,26.1118045248873,0.0374193548387094,3.03273032611859
242,1996,2,3.14145793536356,2.94166355533317,2.87865571056713,4.90769269742579,-2.48906346700456,5.05481429205278,-2.23021149465618,2.21656571486158,-0.342555678710065,1.67921389649052,4.31695283332078,-4.92321219302998,4.7053021595168,1.84057297702684,2.85970874827524,4.32008138877365,4.64816330002551,3.41003362594516,5.1934028946179,1.95630502169991,-0.193201488280841,2.22531098494221,6.88442551362095,4.42972419258034,3.45999558263629,3.03854256211706,2.29754205607965,4.04983441647475,2.99971664586726,3.77521567246431,2.42584320895424,-0.656915063987611,2.31859134170177,2.04369813122467,-0.0854794169387293,4.44088144845147,3.49512582368116,5.82382909827242,0.676077356274287,-2.05801269346132,2.86426359972184,3.73511338139158,5.05787531372725,3.37321697311513,7.0495087399298,0.403072324328892,0.699722482573755,1.31149797334483,4.45281067692985,2.591148528611,6.2424395846809,3.38154408526849,2.68077511454434,0.0999999999999996,27.9934526089243,-0.690874384236453,2.99003356672483
243,1996,3,3.31232466400921,3.53909927113533,2.87345603210973,4.89146568384186,-1.98198515786942,5.38762150010241,-2.02046861597582,2.65341863100007,-0.149630930591827,2.0217832305221,4.67217234839503,-5.55781943214316,4.89750685626097,2.04545569530032,3.28617787863472,4.38059855565944,4.73467883833174,3.46346873199467,5.08014304504116,2.14915935571141,-0.115597942852111,2.07621755110639,7.53597718484814,4.79837704076266,3.88417154786728,3.06063172941012,2.9329905035802,4.24756789844972,2.95002793999821,4.82269563215417,2.44598238995044,-0.518316198953289,2.30497537711602,2.2797110724101,-0.107251068252558,4.70735419388003,4.17569513052828,6.35960785515407,0.730169249035191,-1.65498888081861,3.57889918655365,3.98532480848997,5.27340698930147,3.27960904043481,7.45210535015626,0.645999284479903,0.601263173051959,2.01870546180841,4.21175498637831,3.06514851178463,5.77972053432054,3.08167578336021,2.80422678738562,0.0999999999999996,26.202102303862,-0.662258064516129,2.98697302308288
244,1996,4,3.48039579279634,4.16876989208623,3.07902893917689,4.69480304013613,-1.17124810738873,5.84131933925095,-1.30664142492752,3.09325499048044,0.238506846180621,2.3912728413432,4.86306852828369,-5.96756557489623,5.17221656282957,2.22940376591461,3.52681005174556,4.72257170335627,4.85486641161793,3.70434060139907,5.24377200906696,2.2379627754034,0.290489185906374,1.88930533787518,7.99724663208232,5.04126911997294,4.28668164620021,3.27229090189914,3.63068464414931,4.63369953601157,3.05618009570172,5.65635000791478,2.70591000652315,-0.131315877055358,2.35615610593495,2.39795763553205,-0.155548775397528,4.90109822591726,4.55160441513758,6.95282058115156,0.718781942541481,-0.694893759898299,4.20502083738327,3.93045161647219,5.51081574595657,3.37827350911504,7.75815376732959,1.11523631966462,0.502015964634168,2.61367657796353,4.17797780942383,3.46558898461783,5.17060757457464,4.26954449100461,2.79329625598568,-0.2,23.6279040395745,-0.823666666666667,2.9494961699932
245,1996,5,3.62553104872076,4.48872311362751,3.53253785748452,4.56626082008149,-0.806236879583496,5.96525124985568,-0.0927315703869148,3.19584751873361,0.704508417673363,2.61653531251385,4.92214003830296,-5.74390512777524,5.28496177977913,2.51668844561404,3.59832965142476,4.90702872104363,5.01479065148341,3.90692608618153,5.48361486322397,2.50890093444177,0.775944097817405,1.8490386790433,8.03423350253274,5.2918681914655,4.35201607725888,3.63250076160287,4.31476005851354,4.74637487257453,3.28401754272393,5.84337654575703,3.00724964494944,0.564943417367318,2.45354348823444,2.32737829458172,0.315823994561879,4.80675090410033,4.68682624227074,7.07144691606105,0.987631847393041,0.117534503954752,4.53480235286774,3.76222324231903,5.68145403301376,3.23366497743855,8.11937415421058,1.76362239005985,0.524091329908476,3.06860759828142,4.17148742918815,3.80278705181566,4.69329077617116,4.52527301931889,2.78786288459636,0,23.0456585859181,-0.773870967741935,2.92147844460984
246,1996,6,3.71646999946173,4.40400220457036,3.67427293564889,4.63206418681859,-0.327155938610342,5.92319729264684,0.985316205279468,3.12165116443161,1.0209765212239,2.7800639873722,5.07788821441127,-5.00029054183082,5.1131359006701,2.6971103435544,3.51673645387568,4.77829546199809,5.07700635306502,4.03597776710756,5.59283910326097,3.38348821442433,0.964680947513059,2.02089764633493,7.96927489609538,5.19168623117834,4.21580799338362,4.17474581336488,4.81228728057737,4.88744725590939,3.50130105770999,5.59113070303023,3.23557672136531,1.56262820020516,2.29202002239769,2.11508686133102,1.13914297550665,4.73151890641417,4.50995331627062,7.22378576486361,1.5061793304179,0.630396329059976,4.75377946448786,3.70695871314405,5.63091211426414,2.99728233775531,8.30636371215837,1.96197364848862,0.65915739266238,3.12833759861352,4.18194719830328,4.15038689966421,4.56358712071841,4.94238396976844,2.78245061094291,-0.3,21.3187391665472,-0.728,2.89197214326274
247,1996,7,3.69938222028972,4.07017004941822,3.23755011399524,4.77952293478689,-0.0810703017640897,5.55388091086722,1.55031632115052,3.05984108875541,1.21848835201945,2.75116282738695,4.79810539563457,-4.22512909902904,4.70721815331218,2.53875535802111,3.29502244481784,4.56846535028808,5.02875456634298,4.16920468671983,5.25856711191524,4.10353215398719,0.784003008213309,2.41232754696861,7.93068297075028,4.82952593134108,3.83209653143327,4.71553638857336,4.92832875199675,5.17427024187024,3.72105639639713,5.36709366367818,3.20834734704796,1.87669285287027,1.70187340321884,2.01185643021054,1.44342373870153,4.5824411583298,4.35037493770179,7.15065392193665,1.80137083931208,0.78589038512805,4.76986416519541,3.84626772840103,5.43420843648786,2.94148012658905,8.19762535478309,1.6090290053108,0.802907335640721,3.17667392782703,4.2650301590875,4.24911958813235,4.54405749258474,5.35404418883482,2.84256864979515,-0.2,14.7361219202232,-0.455483870967742,2.86620826918395
248,1996,8,3.61988363720999,3.723658297375,2.47486211630165,4.69819612189284,-0.129875644718741,5.2775780954055,1.54372910889457,3.07170611836164,1.40488331421903,2.37392628991429,4.35778235963344,-3.7707602890254,4.18656033157399,2.26537221487162,3.03351074228611,4.43192529672141,4.735537148048,4.32551058709235,4.81122359033739,4.22689367760929,0.628901653054706,2.78292430812194,7.71923591687347,4.58362535556874,3.51609010005081,5.01981166257652,4.92965757630063,4.92036878818039,3.77525224243954,5.23841659381546,3.29446305188296,1.46334443365264,1.26749240033754,2.08091258742336,1.44082942336542,4.15096538935397,4.43093970442862,6.8796648240728,1.77983181598821,0.509599912352737,4.5273749342144,4.0613697006704,5.37103278405005,2.62767029419602,7.98000100434007,1.30482235513823,1.03995231413408,3.15121199165289,4.11267477891516,3.75883792907399,4.17149470336733,4.55981912017863,2.77347670600895,-0.600000000000001,16.7022164263992,-0.512258064516129,2.95821211364007
249,1996,9,3.60063508471442,3.84030531195501,1.97095450934208,4.44417407413418,0.389288564003272,5.40312865664279,1.24293691417683,3.08255599257206,1.72623881571359,2.30991251148683,4.1518485884992,-3.82478039151981,3.76180933009531,2.1002029376176,2.86411539850653,4.42793468099653,4.20968342354743,4.39112603760741,4.80104217534675,4.14971471044173,0.705276030600523,3.18995900900325,7.45238682936855,4.29903537146316,3.41079964954296,5.10269249983302,5.04540778133094,4.50152747137328,3.53800645575117,5.28532665229972,3.636538612232,1.38110622695459,1.35532122744249,2.20916236619413,1.59974804075804,4.00357846897616,4.46310680456052,6.96440189091465,1.65089647574238,0.152624217819648,4.47715129626544,4.22171253733094,5.26596634755618,2.41776140366297,7.69854442993348,1.33434456907972,1.30510076007113,2.83487482139975,3.72512265007661,2.82665827577328,3.31052361827767,4.79679301992286,2.96031913053547,-0.399999999999999,15.0893805029871,-0.505666666666666,2.94617221309045
250,1996,10,3.69834286638476,4.11399579497412,1.98695264687902,4.21676473669815,0.636524609877868,5.50204483987527,0.995016738321198,2.88952198910579,1.928705717093,2.5305292747531,3.95549313791278,-4.27618107914322,3.53990713194004,1.95066127788141,3.0567916874824,4.55470733284529,3.97126946169769,4.23048329228676,4.97154356762633,4.45593689721451,0.807750282439258,3.55275955749661,7.3818456524112,4.30218467044339,3.63505638846437,5.01949455221829,5.1400538287326,4.70154474497006,3.12816053621014,5.36042075585919,3.80749763048518,1.51064220592793,1.57769983213419,2.34436770951246,1.73887961831789,4.11621842367219,4.26387658828063,7.06929421986665,1.494128629328,0.0665895949165178,4.8951005906962,4.10352461052664,4.87000523152509,2.54403097616126,7.33640737716894,1.49236350812685,1.59192581703139,2.82128271947863,3.54784813845772,1.9033679891965,2.49326386516218,4.94379789590618,3.01594883063015,-0.3,18.0735865796495,-0.518064516129032,2.91587813143419
